customer_id,age,gender,city,tenure_months,plan_type,ARPU,device_type,primary_site_id
353,35,F,Jakarta,59,Sakti 10GB,31150,Android Mid,SITE_0832
354,23,M,Tangerang,5,Sakti 10GB,19507,Android Mid,SITE_1061
355,22,M,Bandung,75,Sakti 10GB,34124,Android Flagship,SITE_1048
356,18,F,Surabaya,40,Sakti 10GB,38159,Android Flagship,SITE_0375
357,32,F,Bekasi,56,Combo Sakti 50GB,101012,Android Low-End,SITE_0054
358,48,M,Yogyakarta,11,Halo Postpaid,137501,Android Low-End,SITE_0143
359,63,F,Semarang,158,Sakti 10GB,26089,Android Mid,SITE_0034
360,27,M,Jakarta,1,OMG 30GB,50691,Android Mid,SITE_0662
361,66,M,Jakarta,50,Sakti 10GB,24501,Android Flagship,SITE_1149
362,37,M,Surabaya,28,Combo Sakti 50GB,70113,Android Flagship,SITE_0052
363,37,M,Depok,4,OMG 30GB,67341,Feature Phone,SITE_0740
364,61,M,Surabaya,43,Data Only 2GB,15343,Android Low-End,SITE_0959
365,45,F,Tangerang,38,Data Only 2GB,15937,Android Mid,SITE_0789
366,53,F,Makassar,19,OMG 30GB,74071,Android Mid,SITE_0320
367,53,F,Medan,25,OMG 30GB,54718,Android Low-End,SITE_0420
368,60,M,Medan,4,Combo Sakti 50GB,86336,Feature Phone,SITE_1180
369,66,F,Bandung,15,Unlimited Lite,43142,Android Mid,SITE_1179
370,69,M,Tangerang,1,Unlimited Lite,45787,Android Mid,SITE_0947
371,23,M,Surabaya,21,Unlimited Lite,50290,Android Mid,SITE_0971
372,42,F,Tangerang,15,OMG 30GB,51131,Android Flagship,SITE_1124
373,42,M,Bandung,3,Unlimited Lite,27929,iOS Flagship,SITE_0418
374,49,M,Medan,13,Sakti 10GB,21762,Android Flagship,SITE_0833
375,36,M,Tangerang,14,Unlimited Lite,46291,iOS Mid,SITE_0761
376,45,F,Bandung,33,Sakti 10GB,25536,Android Low-End,SITE_0752
377,48,M,Makassar,2,Unlimited Lite,44314,Android Low-End,SITE_1050
378,43,F,Semarang,23,OMG 30GB,74818,Android Mid,SITE_0293
379,62,F,Makassar,18,Combo Sakti 50GB,121882,iOS Mid,SITE_0780
380,48,F,Semarang,8,Unlimited Lite,66480,Android Mid,SITE_0318
381,20,F,Bandung,33,Unlimited Lite,59589,Android Mid,SITE_0570
382,63,M,Surabaya,20,Sakti 10GB,28112,Android Mid,SITE_0881
383,34,M,Yogyakarta,18,Combo Sakti 50GB,66358,Android Low-End,SITE_0669
384,19,M,Tangerang,74,Halo Postpaid,148123,Android Low-End,SITE_0067
385,50,M,Medan,41,Halo Postpaid,122533,Android Low-End,SITE_0458
386,64,F,Yogyakarta,6,Sakti 10GB,29864,iOS Mid,SITE_0333
387,32,M,Makassar,12,Sakti 10GB,22093,iOS Mid,SITE_1145
388,59,M,Tangerang,27,OMG 30GB,54103,Android Low-End,SITE_0873
389,43,F,Semarang,20,Data Only 2GB,18834,Android Low-End,SITE_0553
390,45,F,Depok,14,Unlimited Lite,31509,Android Mid,SITE_0229
391,44,F,Semarang,96,OMG 30GB,56873,Android Flagship,SITE_0155
392,61,F,Tangerang,5,Unlimited Lite,42208,Android Low-End,SITE_0232
393,68,F,Surabaya,10,Halo Postpaid,123636,Android Low-End,SITE_0973
394,21,F,Bandung,13,Sakti 10GB,23439,Android Low-End,SITE_0543
395,50,M,Semarang,2,OMG 30GB,70505,iOS Mid,SITE_0230
396,56,F,Surabaya,16,Halo Postpaid,112401,Android Mid,SITE_0036
397,52,F,Makassar,18,OMG 30GB,68044,Android Mid,SITE_0452
398,39,M,Yogyakarta,8,Halo Postpaid,96754,Android Low-End,SITE_0554
399,44,M,Bandung,79,Data Only 2GB,14080,Android Flagship,SITE_0465
400,64,F,Semarang,19,Unlimited Lite,45511,iOS Flagship,SITE_0783
401,61,F,Semarang,21,Unlimited Lite,36945,iOS Mid,SITE_0319
402,68,M,Yogyakarta,54,OMG 30GB,55037,Android Low-End,SITE_0037
403,46,M,Bekasi,8,Data Only 2GB,11926,Android Low-End,SITE_0903
404,50,F,Tangerang,25,OMG 30GB,52240,Android Flagship,SITE_0007
405,48,F,Medan,15,Combo Sakti 50GB,101865,iOS Mid,SITE_0640
406,67,M,Yogyakarta,12,Sakti 10GB,26288,Android Mid,SITE_0598
407,36,M,Jakarta,12,Data Only 2GB,11584,Android Mid,SITE_0994
408,47,F,Semarang,1,Unlimited Lite,39936,Feature Phone,SITE_0330
409,38,M,Medan,42,Combo Sakti 50GB,78967,Android Mid,SITE_0665
410,48,F,Semarang,22,Unlimited Lite,36701,iOS Flagship,SITE_0843
411,18,M,Tangerang,65,Data Only 2GB,13723,Android Mid,SITE_0945
412,33,M,Bekasi,45,Sakti 10GB,32220,Android Low-End,SITE_0899
413,40,M,Bekasi,101,Sakti 10GB,35308,iOS Flagship,SITE_0369
414,57,M,Bekasi,1,OMG 30GB,52452,Android Low-End,SITE_0500
415,46,M,Jakarta,26,OMG 30GB,46280,iOS Mid,SITE_0782
416,69,M,Depok,75,OMG 30GB,37460,Android Flagship,SITE_0909
417,18,F,Medan,36,Combo Sakti 50GB,78909,Android Mid,SITE_0568
418,55,M,Makassar,10,Combo Sakti 50GB,73998,Android Mid,SITE_0204
419,61,F,Medan,3,Sakti 10GB,35796,Android Flagship,SITE_0631
420,39,M,Semarang,27,Sakti 10GB,36605,Android Flagship,SITE_0290
421,65,F,Semarang,26,OMG 30GB,51767,Android Mid,SITE_0382
422,47,M,Jakarta,9,Halo Postpaid,141445,Android Flagship,SITE_0124
423,62,M,Makassar,40,Combo Sakti 50GB,79822,Android Low-End,SITE_0200
424,37,F,Yogyakarta,24,Sakti 10GB,27553,Android Mid,SITE_0096
425,38,F,Bekasi,13,OMG 30GB,37169,Android Low-End,SITE_0840
426,17,F,Semarang,16,OMG 30GB,49082,Android Flagship,SITE_0370
427,42,F,Yogyakarta,7,OMG 30GB,49041,Android Mid,SITE_0586
428,57,F,Makassar,19,OMG 30GB,54291,Android Low-End,SITE_0284
429,17,M,Semarang,17,OMG 30GB,74269,Android Flagship,SITE_0751
430,41,F,Jakarta,69,Data Only 2GB,14836,Android Flagship,SITE_1119
431,32,F,Semarang,18,Data Only 2GB,13669,Android Mid,SITE_1165
432,55,F,Surabaya,37,Unlimited Lite,53336,Android Low-End,SITE_0479
433,48,F,Medan,23,Combo Sakti 50GB,112799,Android Mid,SITE_0776
434,24,M,Surabaya,7,OMG 30GB,70310,Android Flagship,SITE_1035
435,58,M,Bekasi,2,Halo Postpaid,117180,iOS Flagship,SITE_0618
436,69,F,Depok,30,Data Only 2GB,14484,Feature Phone,SITE_0045
437,63,F,Tangerang,39,OMG 30GB,47753,Android Low-End,SITE_1182
438,54,F,Medan,50,Data Only 2GB,13980,Android Mid,SITE_0355
439,44,F,Semarang,28,Halo Postpaid,129735,Android Mid,SITE_0241
440,57,M,Tangerang,14,Unlimited Lite,50452,iOS Mid,SITE_0386
441,41,M,Tangerang,17,OMG 30GB,60564,iOS Mid,SITE_0096
442,50,M,Surabaya,35,Unlimited Lite,46323,Android Mid,SITE_0996
443,65,F,Jakarta,5,OMG 30GB,70109,Android Low-End,SITE_0338
444,40,F,Bandung,15,Data Only 2GB,12172,Android Mid,SITE_0094
445,39,M,Yogyakarta,2,OMG 30GB,62771,Android Low-End,SITE_0232
446,28,F,Jakarta,3,Unlimited Lite,40656,Android Low-End,SITE_0218
447,22,M,Makassar,7,Sakti 10GB,35274,iOS Mid,SITE_0686
448,51,M,Bekasi,24,OMG 30GB,55084,iOS Flagship,SITE_0358
449,60,F,Medan,61,Sakti 10GB,15931,iOS Mid,SITE_1166
450,35,M,Medan,11,OMG 30GB,49978,Android Flagship,SITE_0692
451,16,F,Yogyakarta,17,OMG 30GB,43376,Android Low-End,SITE_0744
452,23,F,Jakarta,21,Unlimited Lite,43558,Android Mid,SITE_0935
453,61,F,Tangerang,9,Data Only 2GB,18065,Android Mid,SITE_1040
454,31,M,Yogyakarta,29,OMG 30GB,70801,Android Mid,SITE_0305
455,29,M,Bekasi,6,Data Only 2GB,12993,Android Mid,SITE_1052
456,27,F,Bandung,6,Sakti 10GB,32328,Android Low-End,SITE_1058
457,66,F,Bandung,6,Halo Postpaid,122790,Android Mid,SITE_0228
458,38,F,Yogyakarta,16,OMG 30GB,60499,iOS Mid,SITE_0831
459,30,M,Medan,7,Unlimited Lite,38568,iOS Flagship,SITE_0588
460,43,M,Medan,14,Unlimited Lite,44790,Android Mid,SITE_0965
461,49,F,Surabaya,12,OMG 30GB,39245,iOS Mid,SITE_0554
462,17,F,Medan,43,Sakti 10GB,27005,Android Mid,SITE_1017
463,47,M,Surabaya,6,Combo Sakti 50GB,142295,iOS Flagship,SITE_0601
464,38,M,Depok,9,Sakti 10GB,33635,Android Low-End,SITE_0707
465,37,F,Semarang,74,Sakti 10GB,32796,Android Flagship,SITE_0392
466,66,M,Depok,7,Unlimited Lite,32234,iOS Mid,SITE_0245
467,40,M,Makassar,39,Combo Sakti 50GB,97764,Android Mid,SITE_0023
468,37,M,Surabaya,4,Unlimited Lite,44103,Android Mid,SITE_1171
469,37,M,Surabaya,22,OMG 30GB,56363,Android Low-End,SITE_1132
470,64,F,Jakarta,3,OMG 30GB,47945,Android Low-End,SITE_0614
471,67,M,Jakarta,13,Unlimited Lite,41086,iOS Flagship,SITE_0094
472,57,M,Semarang,75,OMG 30GB,59239,Android Low-End,SITE_1097
473,21,M,Semarang,25,OMG 30GB,69049,iOS Flagship,SITE_1153
474,30,M,Depok,6,OMG 30GB,73747,Android Mid,SITE_0834
475,69,F,Jakarta,40,OMG 30GB,47571,Android Mid,SITE_0310
476,58,M,Semarang,26,Data Only 2GB,17562,iOS Mid,SITE_1089
477,52,F,Surabaya,64,OMG 30GB,59885,Android Mid,SITE_1000
478,48,M,Yogyakarta,7,Sakti 10GB,31645,Android Mid,SITE_0661
479,23,M,Jakarta,4,Combo Sakti 50GB,101174,Feature Phone,SITE_0379
480,68,M,Depok,25,Data Only 2GB,14013,iOS Mid,SITE_1198
481,59,M,Bandung,59,Unlimited Lite,46990,Android Flagship,SITE_0571
482,59,F,Tangerang,37,Combo Sakti 50GB,112057,Feature Phone,SITE_0475
483,20,M,Semarang,13,Sakti 10GB,29421,Android Low-End,SITE_0870
484,54,F,Semarang,14,Combo Sakti 50GB,107241,Android Flagship,SITE_1024
485,19,M,Semarang,10,OMG 30GB,76529,Android Low-End,SITE_0463
486,21,M,Tangerang,60,Unlimited Lite,47283,Android Flagship,SITE_0845
487,60,M,Yogyakarta,41,Data Only 2GB,14465,Android Low-End,SITE_0670
488,47,F,Jakarta,8,Data Only 2GB,13827,Android Flagship,SITE_0857
489,67,M,Semarang,10,Data Only 2GB,11215,Android Low-End,SITE_0627
490,45,M,Yogyakarta,33,OMG 30GB,47190,iOS Flagship,SITE_0473
491,62,M,Makassar,14,Combo Sakti 50GB,90555,iOS Flagship,SITE_0513
492,50,M,Tangerang,23,Data Only 2GB,15265,Android Mid,SITE_0833
493,55,F,Bandung,5,Data Only 2GB,14405,Android Low-End,SITE_0183
494,67,F,Jakarta,43,Data Only 2GB,13170,Android Mid,SITE_1147
495,31,F,Bekasi,20,Combo Sakti 50GB,130386,Android Low-End,SITE_0493
496,28,F,Tangerang,42,OMG 30GB,71565,Android Mid,SITE_0745
497,65,M,Makassar,31,Sakti 10GB,32683,Android Mid,SITE_1078
498,57,M,Semarang,14,OMG 30GB,46572,Android Low-End,SITE_0698
499,45,F,Bekasi,28,Sakti 10GB,26662,Android Flagship,SITE_0816
500,34,M,Makassar,2,OMG 30GB,57487,Android Low-End,SITE_0940
501,32,M,Makassar,14,Unlimited Lite,45202,iOS Mid,SITE_0496
502,34,F,Tangerang,14,OMG 30GB,50034,Android Low-End,SITE_0368
503,43,F,Tangerang,14,Unlimited Lite,54694,Android Low-End,SITE_1085
504,41,F,Jakarta,4,Unlimited Lite,48819,Android Flagship,SITE_0707
505,52,F,Surabaya,17,Sakti 10GB,30740,Android Flagship,SITE_1084
506,41,M,Jakarta,35,Data Only 2GB,16286,Android Mid,SITE_0472
507,68,M,Surabaya,10,Unlimited Lite,43502,Android Mid,SITE_0665
508,38,M,Bandung,41,Sakti 10GB,27933,Android Low-End,SITE_0456
509,24,F,Surabaya,22,OMG 30GB,48066,Android Flagship,SITE_1146
510,27,F,Makassar,31,Data Only 2GB,20102,Android Flagship,SITE_0308
511,68,M,Medan,55,Sakti 10GB,37090,Android Low-End,SITE_0804
512,16,M,Semarang,16,Combo Sakti 50GB,89107,Android Low-End,SITE_0599
513,16,M,Yogyakarta,45,OMG 30GB,57229,Android Mid,SITE_0597
514,62,F,Tangerang,4,Data Only 2GB,17208,Android Low-End,SITE_1146
515,49,F,Surabaya,37,Combo Sakti 50GB,86429,Android Mid,SITE_0827
516,47,M,Bandung,44,Combo Sakti 50GB,112835,Android Mid,SITE_0598
517,69,F,Yogyakarta,57,Unlimited Lite,50168,Android Mid,SITE_0186
518,63,F,Jakarta,3,Halo Postpaid,142482,iOS Flagship,SITE_0936
519,40,M,Surabaya,3,Sakti 10GB,20731,Android Mid,SITE_0148
520,55,F,Jakarta,1,Sakti 10GB,36166,Android Low-End,SITE_0305
521,60,M,Tangerang,17,OMG 30GB,54141,Android Low-End,SITE_0390
522,68,M,Bandung,6,Sakti 10GB,28491,Android Mid,SITE_1113
523,16,M,Bandung,21,OMG 30GB,72498,Android Mid,SITE_0275
524,31,F,Depok,54,OMG 30GB,66184,Android Low-End,SITE_0192
525,54,F,Jakarta,10,Halo Postpaid,104975,Android Mid,SITE_0522
526,20,M,Tangerang,1,OMG 30GB,58804,Android Low-End,SITE_1088
527,37,F,Depok,53,Data Only 2GB,16470,Android Flagship,SITE_0048
528,44,M,Tangerang,24,OMG 30GB,78715,iOS Flagship,SITE_0926
529,18,F,Bekasi,6,Unlimited Lite,49330,Android Low-End,SITE_1010
530,27,F,Semarang,29,Combo Sakti 50GB,90536,Feature Phone,SITE_0526
531,41,M,Bandung,25,Data Only 2GB,16965,Android Mid,SITE_0306
532,31,M,Tangerang,12,OMG 30GB,62218,Android Low-End,SITE_0025
533,66,F,Semarang,6,Sakti 10GB,31103,Android Mid,SITE_0307
534,52,M,Tangerang,118,Combo Sakti 50GB,70166,Android Mid,SITE_0344
535,37,F,Bandung,25,Combo Sakti 50GB,85296,Android Low-End,SITE_0484
536,44,M,Makassar,1,Unlimited Lite,51214,Android Flagship,SITE_0068
537,29,F,Surabaya,4,Sakti 10GB,29551,iOS Flagship,SITE_0732
538,43,M,Bandung,7,Sakti 10GB,33355,iOS Mid,SITE_0737
539,20,M,Surabaya,41,OMG 30GB,54756,Android Mid,SITE_0654
540,62,M,Surabaya,16,Combo Sakti 50GB,104726,Android Low-End,SITE_0886
541,64,F,Semarang,2,Combo Sakti 50GB,84773,Feature Phone,SITE_0321
542,45,M,Yogyakarta,8,OMG 30GB,64848,Android Low-End,SITE_0059
543,61,M,Medan,95,OMG 30GB,71142,iOS Mid,SITE_0372
544,67,F,Medan,36,Data Only 2GB,13679,Android Mid,SITE_0533
545,20,F,Bekasi,1,Combo Sakti 50GB,54978,iOS Flagship,SITE_1117
546,27,M,Makassar,44,Unlimited Lite,44557,iOS Flagship,SITE_0700
547,31,F,Yogyakarta,6,Halo Postpaid,116533,Android Mid,SITE_1099
548,41,F,Surabaya,10,Sakti 10GB,21057,Android Mid,SITE_0177
549,41,M,Jakarta,4,Sakti 10GB,35137,iOS Flagship,SITE_0266
550,63,M,Semarang,1,Data Only 2GB,16846,Android Flagship,SITE_0881
551,36,F,Depok,17,Sakti 10GB,23203,Android Low-End,SITE_1001
552,54,F,Semarang,9,Sakti 10GB,33945,Android Low-End,SITE_1116
553,51,M,Medan,11,Data Only 2GB,12177,Android Low-End,SITE_0411
554,48,M,Semarang,5,Unlimited Lite,47710,Feature Phone,SITE_0429
555,45,M,Yogyakarta,40,Halo Postpaid,96125,Android Mid,SITE_0637
556,52,F,Bekasi,5,Sakti 10GB,27498,Android Low-End,SITE_0597
557,38,M,Semarang,18,Sakti 10GB,25156,Feature Phone,SITE_0025
558,25,M,Tangerang,16,Combo Sakti 50GB,94392,Android Mid,SITE_0042
559,69,F,Yogyakarta,61,Sakti 10GB,32146,Android Low-End,SITE_0959
560,20,F,Depok,106,Combo Sakti 50GB,102384,Android Flagship,SITE_1132
561,51,M,Surabaya,57,OMG 30GB,60381,iOS Mid,SITE_0132
562,49,M,Tangerang,32,Sakti 10GB,35523,iOS Mid,SITE_0021
563,67,M,Surabaya,14,Unlimited Lite,48483,Android Low-End,SITE_0463
564,46,M,Makassar,4,Sakti 10GB,22163,Android Low-End,SITE_0514
565,25,F,Bekasi,49,OMG 30GB,47656,iOS Mid,SITE_0735
566,34,F,Surabaya,31,Data Only 2GB,17979,Android Flagship,SITE_0097
567,47,M,Makassar,4,Unlimited Lite,52663,Android Flagship,SITE_1187
568,16,M,Semarang,3,Sakti 10GB,25665,Android Flagship,SITE_0648
569,20,F,Depok,27,Unlimited Lite,51565,iOS Flagship,SITE_0341
570,60,F,Yogyakarta,57,OMG 30GB,58963,Android Mid,SITE_0357
571,19,M,Semarang,6,Sakti 10GB,32837,iOS Mid,SITE_0061
572,31,F,Bandung,13,Data Only 2GB,11712,Android Mid,SITE_0869
573,39,F,Makassar,81,Combo Sakti 50GB,83564,iOS Mid,SITE_1113
574,31,M,Depok,71,Sakti 10GB,35469,Android Low-End,SITE_0512
575,17,F,Jakarta,29,Combo Sakti 50GB,105992,Android Flagship,SITE_0053
576,64,F,Bekasi,16,Data Only 2GB,14644,Android Mid,SITE_0660
577,43,F,Bekasi,12,Combo Sakti 50GB,114358,Android Low-End,SITE_0143
578,47,F,Medan,12,OMG 30GB,66143,Android Low-End,SITE_0337
579,42,M,Bekasi,17,Sakti 10GB,23760,iOS Flagship,SITE_0209
580,35,M,Bandung,28,Data Only 2GB,15278,Android Flagship,SITE_0415
581,39,F,Semarang,18,OMG 30GB,42505,iOS Mid,SITE_0361
582,27,F,Bandung,7,Data Only 2GB,18082,iOS Mid,SITE_1076
583,65,F,Surabaya,34,Data Only 2GB,15522,Android Mid,SITE_0154
584,50,M,Semarang,15,Data Only 2GB,17302,Android Flagship,SITE_0529
585,48,F,Bekasi,21,Data Only 2GB,14428,Android Low-End,SITE_1013
586,48,M,Tangerang,36,Combo Sakti 50GB,87620,Android Flagship,SITE_1185
587,66,M,Semarang,12,Data Only 2GB,14443,iOS Flagship,SITE_0467
588,58,M,Bandung,64,Data Only 2GB,15786,iOS Flagship,SITE_0838
589,52,M,Bandung,18,OMG 30GB,80554,Android Mid,SITE_1128
590,27,M,Bekasi,30,OMG 30GB,69209,Android Mid,SITE_1066
591,18,F,Bandung,34,OMG 30GB,51334,Android Low-End,SITE_0759
592,16,M,Tangerang,11,Combo Sakti 50GB,87816,Android Flagship,SITE_0479
593,48,M,Yogyakarta,8,Sakti 10GB,29667,Android Mid,SITE_0377
594,55,M,Jakarta,62,Sakti 10GB,27477,Android Mid,SITE_1034
595,25,M,Jakarta,10,Sakti 10GB,30493,Android Low-End,SITE_0487
596,58,F,Semarang,3,Combo Sakti 50GB,110894,Android Mid,SITE_0197
597,59,M,Medan,17,Data Only 2GB,13763,Feature Phone,SITE_0568
598,44,M,Bandung,42,Data Only 2GB,18252,Android Flagship,SITE_0769
599,28,F,Jakarta,8,Combo Sakti 50GB,117523,Android Low-End,SITE_0364
600,27,F,Depok,17,Sakti 10GB,30002,Android Low-End,SITE_0887
601,46,F,Jakarta,11,Combo Sakti 50GB,105604,Android Flagship,SITE_0828
602,61,F,Makassar,1,OMG 30GB,57658,iOS Flagship,SITE_0141
603,17,F,Yogyakarta,4,Data Only 2GB,14139,Android Mid,SITE_0886
604,66,M,Surabaya,39,OMG 30GB,63371,Android Mid,SITE_0564
605,65,F,Medan,66,Halo Postpaid,112512,iOS Mid,SITE_0380
606,50,F,Bekasi,1,Sakti 10GB,42428,Android Mid,SITE_0480
607,38,F,Bandung,48,Unlimited Lite,34951,iOS Flagship,SITE_0744
608,32,F,Tangerang,31,OMG 30GB,59411,Android Flagship,SITE_0932
609,41,F,Semarang,28,Sakti 10GB,31132,Android Low-End,SITE_0205
610,23,M,Makassar,14,Sakti 10GB,15539,Android Flagship,SITE_0596
611,44,M,Surabaya,10,OMG 30GB,73481,Android Mid,SITE_0402
612,41,F,Jakarta,13,Sakti 10GB,33157,Android Mid,SITE_0864
613,25,F,Semarang,23,Sakti 10GB,22242,Android Flagship,SITE_0543
614,41,M,Jakarta,71,Combo Sakti 50GB,44615,iOS Mid,SITE_0673
615,49,F,Medan,6,Combo Sakti 50GB,94591,Android Low-End,SITE_0532
616,66,F,Bekasi,88,Halo Postpaid,109995,Android Mid,SITE_0317
617,56,M,Surabaya,7,Data Only 2GB,16652,Android Low-End,SITE_0825
618,22,F,Makassar,45,Combo Sakti 50GB,80507,Android Mid,SITE_0970
619,19,F,Yogyakarta,26,Combo Sakti 50GB,98454,Android Flagship,SITE_0888
620,68,M,Semarang,33,Data Only 2GB,13133,Android Low-End,SITE_1156
621,65,F,Jakarta,43,Sakti 10GB,23953,Android Mid,SITE_0580
622,60,M,Bekasi,1,OMG 30GB,53658,Android Low-End,SITE_0581
623,26,M,Semarang,31,Combo Sakti 50GB,85210,Android Mid,SITE_1035
624,44,M,Tangerang,131,Combo Sakti 50GB,74452,Android Flagship,SITE_1052
625,51,F,Surabaya,17,Combo Sakti 50GB,74589,Android Flagship,SITE_1158
626,40,M,Makassar,19,OMG 30GB,86351,Android Low-End,SITE_0135
627,36,M,Depok,3,OMG 30GB,72499,Android Mid,SITE_0059
628,51,F,Jakarta,11,OMG 30GB,74611,Android Mid,SITE_0980
629,25,M,Yogyakarta,23,Sakti 10GB,24719,Android Flagship,SITE_0887
630,52,F,Medan,4,Combo Sakti 50GB,73517,Android Low-End,SITE_0135
631,24,F,Surabaya,10,Unlimited Lite,46738,iOS Flagship,SITE_0090
632,39,F,Depok,11,Sakti 10GB,29567,Android Low-End,SITE_0737
633,50,F,Bandung,41,Sakti 10GB,35490,Android Low-End,SITE_0310
634,64,M,Tangerang,19,Combo Sakti 50GB,96655,Android Mid,SITE_0079
635,50,M,Bekasi,20,Halo Postpaid,138417,Android Mid,SITE_0690
636,63,F,Yogyakarta,8,Combo Sakti 50GB,91088,Android Low-End,SITE_1124
637,51,F,Depok,10,Unlimited Lite,41065,Android Low-End,SITE_0554
638,33,M,Bekasi,15,Combo Sakti 50GB,71159,iOS Mid,SITE_0425
639,64,F,Jakarta,41,Sakti 10GB,31879,Android Mid,SITE_0539
640,54,M,Yogyakarta,10,Combo Sakti 50GB,71019,iOS Flagship,SITE_0550
641,47,F,Makassar,10,Combo Sakti 50GB,88710,Android Mid,SITE_0425
642,39,F,Depok,21,OMG 30GB,52836,iOS Flagship,SITE_0570
643,38,F,Depok,44,Unlimited Lite,51309,iOS Mid,SITE_0539
644,47,F,Tangerang,17,Combo Sakti 50GB,83192,Android Low-End,SITE_0968
645,52,F,Depok,4,Halo Postpaid,138331,iOS Mid,SITE_0788
646,27,M,Depok,60,Combo Sakti 50GB,79854,Android Mid,SITE_0548
647,64,F,Makassar,16,Halo Postpaid,126274,Android Mid,SITE_0037
648,28,F,Bandung,36,Sakti 10GB,26316,Android Mid,SITE_1115
649,38,F,Makassar,2,Unlimited Lite,32838,Android Low-End,SITE_0728
650,40,F,Tangerang,44,Combo Sakti 50GB,87859,Feature Phone,SITE_1121
651,50,M,Yogyakarta,2,OMG 30GB,56316,Android Mid,SITE_0846
652,56,F,Bandung,83,OMG 30GB,48821,Android Flagship,SITE_0368
653,45,F,Bandung,54,Halo Postpaid,136471,Feature Phone,SITE_0461
654,32,M,Depok,8,OMG 30GB,58920,Android Mid,SITE_0892
655,64,M,Depok,7,OMG 30GB,64034,Android Flagship,SITE_0341
656,35,F,Semarang,37,Combo Sakti 50GB,71799,iOS Mid,SITE_0352
657,63,M,Bekasi,4,Data Only 2GB,18422,Android Mid,SITE_0690
658,40,M,Bekasi,49,Data Only 2GB,15056,Android Low-End,SITE_1029
659,37,M,Surabaya,1,Halo Postpaid,121704,Android Low-End,SITE_0374
660,28,F,Makassar,26,OMG 30GB,49391,Android Mid,SITE_1121
661,34,F,Semarang,8,Sakti 10GB,34279,Android Mid,SITE_1174
662,64,M,Medan,45,Combo Sakti 50GB,75028,Android Flagship,SITE_0777
663,51,F,Depok,12,Data Only 2GB,13950,Android Mid,SITE_1065
664,27,F,Medan,14,OMG 30GB,52153,Android Mid,SITE_0495
665,56,M,Semarang,4,Halo Postpaid,134450,iOS Mid,SITE_1112
666,34,M,Bekasi,24,Data Only 2GB,8089,Android Mid,SITE_0096
667,27,F,Semarang,16,OMG 30GB,56931,Android Low-End,SITE_0938
668,24,M,Tangerang,1,Unlimited Lite,52090,Android Low-End,SITE_0511
669,22,F,Yogyakarta,32,OMG 30GB,64226,Android Mid,SITE_0223
670,43,M,Surabaya,4,Combo Sakti 50GB,68786,Android Flagship,SITE_0849
671,29,M,Surabaya,18,Halo Postpaid,133381,Android Low-End,SITE_0252
672,46,F,Tangerang,19,Combo Sakti 50GB,90243,iOS Mid,SITE_0383
673,67,M,Surabaya,9,Combo Sakti 50GB,81352,Android Low-End,SITE_0074
674,34,F,Bandung,7,Sakti 10GB,29534,iOS Mid,SITE_0759
675,62,M,Makassar,9,Sakti 10GB,35764,Android Low-End,SITE_0004
676,31,M,Medan,13,Sakti 10GB,30952,Android Mid,SITE_0511
677,68,M,Bekasi,66,Combo Sakti 50GB,97600,Android Mid,SITE_0011
678,20,M,Bekasi,27,Unlimited Lite,46690,iOS Mid,SITE_0669
679,50,M,Surabaya,81,Halo Postpaid,153950,Android Low-End,SITE_0742
680,27,M,Surabaya,3,Halo Postpaid,117814,Android Low-End,SITE_0815
681,40,F,Bandung,2,Combo Sakti 50GB,81993,Feature Phone,SITE_0832
682,67,F,Surabaya,2,Combo Sakti 50GB,69053,Android Mid,SITE_0970
683,36,M,Semarang,48,Halo Postpaid,112584,Android Flagship,SITE_0850
684,51,F,Jakarta,44,Sakti 10GB,31130,Android Mid,SITE_0835
685,68,M,Depok,14,Halo Postpaid,111358,Android Low-End,SITE_0142
686,38,M,Bekasi,14,Sakti 10GB,28582,Android Low-End,SITE_0824
687,31,F,Medan,14,OMG 30GB,64807,Android Low-End,SITE_0917
688,54,M,Depok,70,OMG 30GB,65720,Android Flagship,SITE_0722
689,60,M,Tangerang,8,OMG 30GB,60670,iOS Flagship,SITE_0514
690,68,M,Depok,31,Combo Sakti 50GB,92966,iOS Flagship,SITE_0862
691,57,F,Surabaya,3,Combo Sakti 50GB,83834,Android Low-End,SITE_0113
692,54,F,Surabaya,8,Data Only 2GB,13338,Android Mid,SITE_0856
693,29,M,Yogyakarta,22,Combo Sakti 50GB,145013,Android Mid,SITE_0993
694,46,M,Yogyakarta,22,Unlimited Lite,48701,Android Low-End,SITE_0198
695,20,F,Yogyakarta,20,Halo Postpaid,112737,Android Mid,SITE_0021
696,50,F,Makassar,4,Halo Postpaid,153696,Android Mid,SITE_0366
697,38,M,Bekasi,34,Unlimited Lite,56921,iOS Flagship,SITE_1092
698,44,M,Yogyakarta,30,OMG 30GB,53981,Android Low-End,SITE_0573
699,58,M,Yogyakarta,28,Combo Sakti 50GB,77555,Android Mid,SITE_0910
700,26,M,Bandung,4,Data Only 2GB,14736,Android Low-End,SITE_0424
701,33,F,Jakarta,6,Unlimited Lite,55625,Android Mid,SITE_0091
702,62,M,Jakarta,58,OMG 30GB,66927,iOS Mid,SITE_0362
703,27,M,Surabaya,16,OMG 30GB,60109,Android Mid,SITE_0430
704,24,F,Yogyakarta,13,Sakti 10GB,29937,Android Mid,SITE_0655
