customer_id,date,data_usage_gb,voice_minutes,sms_count,app_usage_social_hr,app_usage_gaming_hr
559,7/1/2025,2.15,54,3,3.57,1.41
560,7/1/2025,11.52,78,10,12.14,1.11
561,7/1/2025,4.05,63,3,1.66,0.34
562,7/1/2025,2.43,47,3,4.87,0.61
563,7/1/2025,2.12,59,4,0.78,0.01
564,7/1/2025,2.97,57,6,1.16,0.69
565,7/1/2025,3.11,66,5,12,0.52
566,7/1/2025,1.36,44,5,0.56,0.18
567,7/1/2025,2.5,56,4,0.33,1.62
568,7/1/2025,2.24,56,6,7.35,1.95
569,7/1/2025,4.55,49,5,0.85,0.41
570,7/1/2025,2.41,58,7,1.26,0.01
571,7/1/2025,2.88,58,4,1.21,0.51
572,7/1/2025,0.87,46,6,2.06,0.16
573,7/1/2025,16.14,76,7,5.95,0.1
574,7/1/2025,2.11,37,4,1.29,0.55
575,7/1/2025,1.55,84,2,4.25,0.38
576,7/1/2025,1.86,39,7,1.53,1.06
577,7/1/2025,7.32,81,4,4.38,0.59
578,7/1/2025,1.28,77,5,1.03,2.47
579,7/1/2025,1.8,65,5,3.31,0.18
580,7/1/2025,0.64,41,10,0.47,0.13
581,7/1/2025,0.92,69,1,5.57,0.25
582,7/1/2025,2.25,39,2,2.32,1.09
583,7/1/2025,2.04,47,2,0.53,2.68
584,7/1/2025,1.56,40,3,0.59,0.14
585,7/1/2025,1.06,48,3,1.19,1.47
586,7/1/2025,0.3,68,6,3.15,0.53
587,7/1/2025,2.27,43,2,0.38,1.66
588,7/1/2025,0.76,50,4,0.8,0.22
589,7/1/2025,7.71,56,4,1.13,0.93
590,7/1/2025,3.33,63,6,1.08,0.46
591,7/1/2025,2.08,62,2,5.36,0.39
592,7/1/2025,13.8,64,4,14.9,0.92
593,7/1/2025,2.02,40,2,2.71,1.76
594,7/1/2025,0.94,44,1,0.65,5.06
595,7/1/2025,8.05,56,2,0.01,1.19
596,7/1/2025,5.12,75,5,2.06,0.23
597,7/1/2025,7.88,48,4,0.44,0.89
598,7/1/2025,0.87,42,7,0.45,1.45
599,7/1/2025,10.16,65,7,3.15,0.61
600,7/1/2025,6.64,52,5,0.68,2.3
601,7/1/2025,2.97,66,4,1.72,0.85
602,7/1/2025,7.93,65,6,0.45,1.71
603,7/1/2025,3.33,47,8,2.03,0.86
604,7/1/2025,5.33,59,3,1.87,0.83
605,7/1/2025,8.63,74,6,6.99,0.48
606,7/1/2025,2.83,44,6,1.34,1.6
607,7/1/2025,6.44,72,4,1.99,1.9
608,7/1/2025,2.2,57,3,0.53,2.59
609,7/1/2025,2.34,40,4,4.22,0.5
610,7/1/2025,5.15,47,3,1.29,0.09
611,7/1/2025,14.25,63,3,9.9,0.64
612,7/1/2025,0.73,44,4,3.53,0.91
613,7/1/2025,1.47,56,5,1.69,1.62
614,7/1/2025,6.12,65,4,16.12,0.16
615,7/1/2025,20.32,88,5,0.34,0.03
616,7/1/2025,8.84,68,4,0.17,0.91
617,7/1/2025,0.54,45,6,2.09,0.3
618,7/1/2025,5.96,87,6,8.87,0.35
619,7/1/2025,6.68,77,4,2.02,0.15
620,7/1/2025,0.48,46,7,1.15,0.32
621,7/1/2025,1.53,45,2,2.09,0.91
622,7/1/2025,2.18,61,6,2.49,0.19
623,7/1/2025,1.13,73,8,3.58,0.23
624,7/1/2025,8.76,88,10,0.94,0.1
625,7/1/2025,6.05,76,5,2.38,0.01
626,7/1/2025,10.63,54,8,7.57,0.33
627,7/1/2025,1.18,68,8,0.98,0.3
628,7/1/2025,12.76,62,3,1.77,0.66
629,7/1/2025,1.09,61,5,1.4,1.19
630,7/1/2025,2.61,71,3,16.73,0.16
631,7/1/2025,2.42,63,6,4.59,1.42
632,7/1/2025,4.95,52,4,0.73,0.67
633,7/1/2025,2.78,50,3,0.74,1.16
634,7/1/2025,5.59,71,2,2.34,0.04
635,7/1/2025,2.63,78,13,23.08,0.43
636,7/1/2025,4.86,72,5,15.26,1.32
637,7/1/2025,0.71,66,6,10.92,0.06
638,7/1/2025,13.28,73,5,3.68,1.09
639,7/1/2025,5.07,53,5,2.74,1.51
640,7/1/2025,11.75,53,5,7.14,0.53
641,7/1/2025,7.71,77,6,4.15,0.24
642,7/1/2025,4.04,51,4,3.43,0.76
643,7/1/2025,3.32,59,3,7.43,2.99
644,7/1/2025,5.72,74,4,7.15,0.2
645,7/1/2025,6.49,78,2,0.43,1.91
646,7/1/2025,14.69,74,4,7.57,0.29
647,7/1/2025,11.57,90,2,5.76,0
648,7/1/2025,1.99,58,8,3.82,0.19
649,7/1/2025,0.95,66,3,2.03,0.91
650,7/1/2025,4.92,72,3,2.53,0.49
651,7/1/2025,11.15,58,4,4.33,0.16
652,7/1/2025,1.19,63,1,5.69,0.01
653,7/1/2025,9.48,89,3,9.21,0.79
654,7/1/2025,4.16,61,5,0.96,0.05
655,7/1/2025,6.5,83,8,1.7,2
656,7/1/2025,6.83,66,8,4.32,1.66
657,7/1/2025,0.9,52,4,5.18,0.08
658,7/1/2025,3.79,56,3,2.08,1.63
659,7/1/2025,10.66,81,4,20.15,0.38
660,7/1/2025,11.37,73,8,1.59,0.02
661,7/1/2025,8.39,55,10,0.62,0.39
662,7/1/2025,7.4,57,3,3,1.37
663,7/1/2025,1.13,38,7,0.05,0
664,7/1/2025,3.16,59,7,6.24,0.08
665,7/1/2025,5.35,77,3,0.32,1.25
666,7/1/2025,1.72,39,5,1.83,1.86
667,7/1/2025,1.99,67,6,11,0.64
668,7/1/2025,2.93,53,8,4.84,3.71
669,7/1/2025,4.47,60,2,3.15,0.22
670,7/1/2025,2.54,70,5,23.61,1.44
671,7/1/2025,2.93,72,4,2.54,0.78
672,7/1/2025,11.1,71,9,7.64,1.95
673,7/1/2025,7.67,64,4,5.46,0.81
674,7/1/2025,0.47,53,8,1.58,1.21
675,7/1/2025,1.16,52,6,5.18,0.43
676,7/1/2025,4,48,4,0.8,0.92
677,7/1/2025,1.35,66,4,6.36,0.22
678,7/1/2025,8.45,57,7,2.51,1.83
679,7/1/2025,4.33,75,4,2.02,0.42
680,7/1/2025,2.1,78,5,2.99,0.17
681,7/1/2025,5.16,64,3,8.65,0.54
682,7/1/2025,2.49,73,6,1.93,1.3
683,7/1/2025,7.71,70,4,6.28,2.6
684,7/1/2025,1.4,48,6,2.42,0.02
685,7/1/2025,14.19,80,6,2.17,0.84
686,7/1/2025,0.93,54,4,0.48,1.18
687,7/1/2025,2.74,75,6,5.41,5.96
688,7/1/2025,3.33,70,4,2.97,0.63
689,7/1/2025,1.64,61,5,0.87,0.18
690,7/1/2025,4.66,70,4,4.64,0.07
691,7/1/2025,4.84,71,7,4.99,0.03
692,7/1/2025,5.2,42,7,0.28,0.44
693,7/1/2025,13.67,83,5,18,0.61
694,7/1/2025,1.1,60,5,1.44,3.01
695,7/1/2025,4.94,84,3,5.58,0.13
696,7/1/2025,2.24,87,2,4.19,0.26
697,7/1/2025,4.11,57,8,3.07,0.65
698,7/1/2025,3.2,69,3,9.31,0.48
699,7/1/2025,10.15,77,4,3.94,0.24
700,7/1/2025,2.7,40,8,0.3,0.14
701,7/1/2025,6.27,65,3,6.25,0.03
702,7/1/2025,10.06,56,9,0.6,0.11
703,7/1/2025,2.85,58,5,0.05,0.03
704,7/1/2025,1.92,50,3,2,3
705,7/1/2025,11.91,73,6,2.15,0.24
706,7/1/2025,3.85,53,5,0.79,0.78
707,7/1/2025,0.37,48,3,1.87,2.92
708,7/1/2025,3.18,52,2,0.46,1.03
709,7/1/2025,10.83,51,5,8.79,0.71
710,7/1/2025,0.51,66,7,7.17,0.41
711,7/1/2025,3.16,60,2,12.64,0.55
712,7/1/2025,2.34,83,5,11.68,3.38
713,7/1/2025,7.18,61,8,1.77,0.2
714,7/1/2025,11.28,62,5,1.61,1.51
715,7/1/2025,1.51,55,1,1.09,1.51
716,7/1/2025,2.1,50,3,6.4,1.36
717,7/1/2025,1.11,59,5,2.33,1.98
718,7/1/2025,3.85,41,7,1.54,0.08
719,7/1/2025,6.96,66,6,3.05,2.29
720,7/1/2025,4.52,45,6,0.44,0.5
721,7/1/2025,16.35,67,6,2.58,0.44
722,7/1/2025,0.73,66,4,0.42,1.98
723,7/1/2025,0.26,54,4,0.2,0.47
724,7/1/2025,1.44,50,10,1.7,0.98
725,7/1/2025,5.67,78,8,2.03,0.5
726,7/1/2025,4.47,59,3,4.26,1.62
727,7/1/2025,3.77,51,4,3.51,0.63
728,7/1/2025,3.94,58,5,0.25,0.14
729,7/1/2025,0.41,53,3,1.28,0.64
730,7/1/2025,3.25,49,3,8.92,0.63
731,7/1/2025,6.95,50,5,0.11,0.38
732,7/1/2025,3.34,85,6,2.93,0.3
733,7/1/2025,1.09,49,3,4.01,1.57
734,7/1/2025,1.02,75,8,0.88,0.64
735,7/1/2025,30.94,77,6,27.75,0.48
736,7/1/2025,21.83,72,4,0.83,0.29
737,7/1/2025,10.44,69,9,7.94,1.57
738,7/1/2025,4.71,77,7,3.37,0.13
739,7/1/2025,2.4,79,3,12.45,0.71
740,7/1/2025,5.1,52,11,2.47,1.23
741,7/1/2025,4.15,58,3,7.21,0.18
742,7/1/2025,1.8,37,3,3.24,0.69
743,7/1/2025,3.5,46,3,2.03,2.01
744,7/1/2025,2.51,50,5,0.32,0.64
745,7/1/2025,5.54,61,6,7.84,1.15
746,7/1/2025,3.82,53,2,2.04,0.48
747,7/1/2025,1.3,33,4,0.5,0.41
748,7/1/2025,3.59,52,3,13.09,0.56
749,7/1/2025,3.46,53,5,7.22,0.29
750,7/1/2025,1.47,57,8,5.44,0.11
751,7/1/2025,5.29,59,4,0.24,0.24
752,7/1/2025,0.89,38,0,0.33,0.47
753,7/1/2025,0.56,77,2,0.29,0.39
754,7/1/2025,0.93,65,4,6.02,0.5
755,7/1/2025,1.59,52,5,20.28,0.08
756,7/1/2025,0.41,36,10,0.27,0.84
757,7/1/2025,0.87,47,7,0.79,3.29
758,7/1/2025,0.27,42,2,2.71,0.31
759,7/1/2025,1.44,47,5,3.69,0.06
760,7/1/2025,4.27,49,6,1.42,4.97
761,7/1/2025,1.21,43,4,0.75,0.76
762,7/1/2025,6.45,72,2,2.58,0.24
763,7/1/2025,3.71,51,7,7.86,1.69
764,7/1/2025,1.93,65,7,4.75,0.43
765,7/1/2025,16.48,81,5,41.66,0.73
766,7/1/2025,1.68,61,5,0.51,0.3
767,7/1/2025,5.32,64,7,11.89,2.9
768,7/1/2025,5,52,6,7.26,1.35
769,7/1/2025,4.36,54,3,0.74,0.3
770,7/1/2025,3.2,50,6,1.49,0.69
771,7/1/2025,3.99,55,6,5.44,0.04
772,7/1/2025,3.79,46,3,12.92,0.53
773,7/1/2025,10.48,67,3,5.27,2.37
774,7/1/2025,0.76,72,14,0.89,1.79
775,7/1/2025,0.24,56,10,1.01,0.72
776,7/1/2025,18.62,62,7,14.23,0.58
777,7/1/2025,6.11,80,5,6.26,0.37
778,7/1/2025,2.26,48,4,1.21,3.1
779,7/1/2025,0.99,73,4,4.64,0.69
780,7/1/2025,4.12,56,3,7.37,0.35
781,7/1/2025,4.72,67,3,16.7,0.79
782,7/1/2025,8.17,78,6,3.35,0.27
783,7/1/2025,1.37,41,3,2.26,3.03
784,7/1/2025,4.41,78,9,1.63,0.35
785,7/1/2025,1,53,5,1.19,0.18
786,7/1/2025,5.35,72,11,1.31,0.49
787,7/1/2025,1.18,59,4,0.88,2.89
788,7/1/2025,11.28,84,10,2.8,0.33
789,7/1/2025,5.32,64,5,0.78,0.32
790,7/1/2025,0.02,45,4,1.9,1.96
791,7/1/2025,6.06,64,5,1.1,0
792,7/1/2025,1.68,35,5,0.76,0.47
793,7/1/2025,13.38,72,4,1.77,0.14
794,7/1/2025,3.85,56,4,0.43,0.52
795,7/1/2025,2.07,46,5,1.79,4.2
796,7/1/2025,5.99,59,5,0.6,0.11
797,7/1/2025,1.62,48,3,5.38,2.96
798,7/1/2025,6.98,61,5,0.26,1.13
799,7/1/2025,3.01,57,6,0.79,0.27
800,7/1/2025,2.35,83,4,10.41,0.03
801,7/1/2025,8.12,58,7,12.35,0.43
802,7/1/2025,4.18,61,6,6.01,2.45
803,7/1/2025,2.91,78,3,6.84,2.57
804,7/1/2025,0.78,36,6,4.04,0.92
805,7/1/2025,2.7,41,3,3.15,0.67
806,7/1/2025,5.59,59,2,1.17,0.17
807,7/1/2025,8.11,57,8,0.88,0.27
808,7/1/2025,1.45,46,9,2.42,0.1
809,7/1/2025,13.16,63,2,5.47,0.45
810,7/1/2025,1.38,34,4,0.56,0.49
811,7/1/2025,2.62,75,2,4.08,0.22
812,7/1/2025,10.76,44,5,3.45,1.35
813,7/1/2025,2.22,70,8,0.41,0.05
814,7/1/2025,6.84,52,4,0.23,0.08
815,7/1/2025,4.81,47,9,0.12,0.23
816,7/1/2025,10.39,74,3,0.13,4.72
817,7/1/2025,13.05,54,6,21.09,0.31
818,7/1/2025,1.72,85,1,4.47,0.1
819,7/1/2025,1.82,53,6,5.57,1.23
820,7/1/2025,4.75,67,5,2.39,1.76
821,7/1/2025,4.58,54,5,8.92,0.07
822,7/1/2025,3.71,53,9,2.2,0
823,7/1/2025,2.91,51,3,0.24,0.02
824,7/1/2025,2.58,51,9,1.77,3.05
825,7/1/2025,6.6,65,3,5.29,0.85
826,7/1/2025,0.83,42,2,0.76,2.61
827,7/1/2025,1.98,65,7,4.42,0.03
828,7/1/2025,3.21,96,4,6.2,0.09
829,7/1/2025,7.35,51,6,0.11,1.84
830,7/1/2025,2.18,65,4,0.5,0.68
831,7/1/2025,16.32,82,6,8.43,0.29
832,7/1/2025,12.4,70,1,3.65,0.08
833,7/1/2025,3.4,68,6,0.75,0.11
834,7/1/2025,0.94,43,10,0.08,0.61
835,7/1/2025,9.45,60,6,7.98,1.39
836,7/1/2025,1.13,54,4,0.78,0.62
837,7/1/2025,0.21,54,4,2.89,0.74
838,7/1/2025,1.89,69,4,11.89,0.17
839,7/1/2025,5.19,63,5,15.17,1.18
840,7/1/2025,8.9,84,8,13.2,3.98
841,7/1/2025,1.69,52,6,0.55,0.91
842,7/1/2025,3.1,71,6,2.83,0.71
843,7/1/2025,2.17,39,4,5.32,0.12
844,7/1/2025,7.47,59,5,1,0.8
845,7/1/2025,6.15,61,10,1.94,0.28
846,7/1/2025,2.11,47,4,0.24,0.85
847,7/1/2025,10.02,65,12,3.63,0.85
848,7/1/2025,6.62,71,6,4.76,0.35
849,7/1/2025,6.44,80,3,0.12,0.5
850,7/1/2025,4.66,64,3,1.78,0.79
851,7/1/2025,1.12,48,5,1.78,0.7
852,7/1/2025,20.96,80,5,17.45,0.21
853,7/1/2025,2.84,57,1,0.2,0.12
854,7/1/2025,1.18,60,9,0.67,0.78
855,7/1/2025,7.76,51,10,6.32,0.19
856,7/1/2025,10.78,68,1,11.98,0.05
857,7/1/2025,13.07,59,5,0.46,1.73
858,7/1/2025,2.86,66,5,1.41,1.17
859,7/1/2025,6.51,71,3,4.7,1.62
860,7/1/2025,5.54,53,5,3.63,0.17
861,7/1/2025,9.73,80,7,7.63,0.34
862,7/1/2025,7.44,85,3,11.9,0.84
863,7/1/2025,1.01,88,10,33.47,0.05
864,7/1/2025,4,76,3,0.68,0.71
865,7/1/2025,0.16,60,4,8.99,0.59
866,7/1/2025,9.49,50,8,4.41,0.6
867,7/1/2025,4.32,42,3,0.56,1.02
868,7/1/2025,0.4,38,3,1.15,0.44
869,7/1/2025,2.05,65,7,0.15,1.95
870,7/1/2025,3.22,45,8,3.05,0.01
871,7/1/2025,1.79,52,4,0.66,1.19
872,7/1/2025,0.41,52,2,4.37,0.21
873,7/1/2025,1.87,38,2,0.77,3.98
874,7/1/2025,2.07,58,4,0.43,2.26
875,7/1/2025,16.81,69,9,20.55,0.5
876,7/1/2025,12.95,86,4,4.07,0.5
877,7/1/2025,2.3,53,4,2.63,0.52
878,7/1/2025,2.24,70,2,2.07,0.29
879,7/1/2025,0.78,60,3,9.93,0.33
880,7/1/2025,2.34,54,2,1.51,2.74
881,7/1/2025,19.87,70,6,2.1,1.17
882,7/1/2025,2.69,68,6,14.14,0.53
883,7/1/2025,8.08,52,4,0.9,0.13
884,7/1/2025,3.46,44,9,7.73,0.62
885,7/1/2025,1.41,46,6,0.53,0.94
886,7/1/2025,5.92,72,5,9.23,1.27
887,7/1/2025,3.1,60,6,1.58,1.27
888,7/1/2025,9.51,94,6,12.44,0.34
889,7/1/2025,3.67,68,5,0.5,0.73
890,7/1/2025,2.31,56,5,0.77,0.45
891,7/1/2025,5.99,68,5,8.71,0.82
892,7/1/2025,4.05,48,5,1.02,0.17
893,7/1/2025,0.44,43,2,0.03,0.26
894,7/1/2025,5.25,71,8,5.99,0.24
895,7/1/2025,1.14,68,5,2.09,0.74
896,7/1/2025,3.23,67,6,7.87,1.47
897,7/1/2025,1.6,53,6,6.83,0.3
898,7/1/2025,2.32,69,4,6.62,1.76
899,7/1/2025,2.91,58,5,7.88,0.59
900,7/1/2025,6.13,75,6,1.04,0.27
901,7/1/2025,0.41,56,11,4.18,0.15
902,7/1/2025,3.89,56,5,13.39,0.43
903,7/1/2025,8.2,69,6,14.67,0.05
904,7/1/2025,0.49,53,4,2.53,2.96
905,7/1/2025,5.54,58,1,3.51,1.4
906,7/1/2025,5.78,57,3,10.59,0.93
907,7/1/2025,2.33,44,6,5.97,1.74
908,7/1/2025,0.76,61,3,0.79,0.05
909,7/1/2025,1.32,64,4,7.58,1.91
910,7/1/2025,1.22,53,6,4.35,0.76
911,7/1/2025,7.47,79,4,2.59,0.11
912,7/1/2025,12.11,70,7,8.69,1.94
913,7/1/2025,1.91,64,7,9.16,0.12
914,7/1/2025,2.02,46,6,0.35,1.37
915,7/1/2025,1.32,71,3,15.74,1.45
916,7/1/2025,2.7,46,7,0.4,2.05
917,7/1/2025,12.73,73,5,6.02,2.45
918,7/1/2025,0.36,49,6,1.63,1.75
919,7/1/2025,3.95,53,3,1.24,0.42
920,7/1/2025,3.2,58,7,3.48,1.32
921,7/1/2025,2.06,72,3,11.17,0.76
922,7/1/2025,5.89,55,6,6.55,0.4
923,7/1/2025,3.35,46,4,0.45,1.89
924,7/1/2025,9.28,72,6,3.39,0.01
925,7/1/2025,1.19,41,5,1.46,1.94
926,7/1/2025,11.49,84,8,9.1,0.4
927,7/1/2025,4.42,49,2,2.31,1.23
928,7/1/2025,0.38,46,8,1.56,0.41
929,7/1/2025,1.18,53,5,4.16,1.7
930,7/1/2025,5.03,45,7,11.2,1.2
931,7/1/2025,24.53,90,6,6.47,1.1
932,7/1/2025,9.56,86,1,9.85,0.19
933,7/1/2025,1.31,34,4,1.55,0.79
934,7/1/2025,4.92,65,9,1.24,1.46
935,7/1/2025,13.97,74,8,4.33,0.38
936,7/1/2025,7.3,70,6,4.02,0.84
937,7/1/2025,2.7,85,8,10.44,0.22
938,7/1/2025,1.59,62,5,3.19,1.64
939,7/1/2025,13.33,58,4,22.78,0.25
940,7/1/2025,2.04,68,4,16.11,1.02
941,7/1/2025,2.72,50,6,0.35,0.66
942,7/1/2025,5.76,79,5,0.24,0.53
943,7/1/2025,3.23,44,9,2.61,0.07
944,7/1/2025,1.02,36,3,1.86,0.45
945,7/1/2025,3.47,63,4,2.5,1.91
946,7/1/2025,3.11,39,8,1.43,0.9
947,7/1/2025,1.27,70,4,1.33,1.43
948,7/1/2025,5.08,66,9,3.88,0.17
949,7/1/2025,2.39,52,4,1.65,2.94
950,7/1/2025,6.33,64,5,5.11,0.45
951,7/1/2025,5.7,83,5,5.13,0.02
952,7/1/2025,1.96,50,2,0.32,0.51
953,7/1/2025,5.23,49,5,0.22,0.74
954,7/1/2025,3.03,62,0,0.06,0.09
955,7/1/2025,12.92,57,2,1.04,0.63
956,7/1/2025,1.1,47,5,1.29,0.92
957,7/1/2025,2.78,59,2,3.55,0.51
958,7/1/2025,8.79,91,9,2.84,0.09
959,7/1/2025,3.97,45,9,2.19,0.65
960,7/1/2025,0.98,48,5,0.63,1.2
961,7/1/2025,3.36,67,8,0,0.29
962,7/1/2025,3.49,59,4,15.87,0.07
963,7/1/2025,10.13,68,6,29.82,0.05
964,7/1/2025,2.97,39,2,0.07,0.28
965,7/1/2025,0.7,43,2,0.31,0.36
966,7/1/2025,4.77,99,3,6.84,0.13
967,7/1/2025,2.37,44,2,0.21,2.01
968,7/1/2025,5.52,61,4,1.64,0.88
969,7/1/2025,1.84,39,6,3.36,7.42
970,7/1/2025,1.91,53,4,8.71,0.36
971,7/1/2025,0.72,39,7,0.31,0.19
972,7/1/2025,3.59,74,4,3.73,0.86
973,7/1/2025,2.01,55,5,1.91,0.9
974,7/1/2025,0.59,49,4,2.58,1.43
975,7/1/2025,1.09,57,3,3.81,0.28
976,7/1/2025,0.2,44,4,0.08,0.8
977,7/1/2025,1.1,47,3,0.31,0.88
978,7/1/2025,0.92,72,8,3.9,2.11
979,7/1/2025,4.53,40,8,2.58,0.13
980,7/1/2025,3.69,58,7,3.62,2.42
981,7/1/2025,0.11,49,7,2.31,0.12
982,7/1/2025,11.96,64,1,6.53,0.58
983,7/1/2025,3.34,70,5,4.15,0.21
984,7/1/2025,7.55,60,2,5.52,0.31
985,7/1/2025,1.2,56,9,5.36,0.75
986,7/1/2025,4.02,45,6,0.48,0.11
987,7/1/2025,8.57,66,4,4.85,0.77
988,7/1/2025,0.74,45,8,1.24,0.62
989,7/1/2025,1.3,76,2,4.44,0.42
990,7/1/2025,5.68,72,6,4.56,3.61
991,7/1/2025,4.21,73,5,2.06,1.2
992,7/1/2025,1.53,55,4,0.06,1.29
993,7/1/2025,4.04,47,7,0.87,1.07
994,7/1/2025,7.48,62,2,23.65,0.05
995,7/1/2025,0.81,49,5,0.5,0.36
996,7/1/2025,4.99,62,5,1.81,0.11
997,7/1/2025,1.53,39,3,0.28,0.97
998,7/1/2025,6,46,2,0.6,0.11
999,7/1/2025,7.51,58,8,9.31,0.16
1000,7/1/2025,3.08,41,5,3.26,0.04
1001,7/1/2025,1,41,4,0.61,0.29
1002,7/1/2025,3.49,55,4,1.75,0.32
1003,7/1/2025,0.5,49,5,1.6,0.82
1004,7/1/2025,2.31,59,5,1.23,0.31
1005,7/1/2025,3.56,52,5,5.15,0.15
1006,7/1/2025,6.56,69,4,16.29,0.55
1007,7/1/2025,0.43,43,4,0.44,1.05
1008,7/1/2025,1.67,46,5,0.15,0.31
1009,7/1/2025,3.29,60,7,2.58,0.39
1010,7/1/2025,15.67,66,6,1.42,0.07
1011,7/1/2025,4.58,44,2,1.13,2.97
1012,7/1/2025,1.33,46,6,4.53,0.43
1013,7/1/2025,6.35,82,0,7.89,1.07
1014,7/1/2025,4.62,60,7,1.63,0.14
1015,7/1/2025,7.08,83,4,0.39,1.44
1016,7/1/2025,0.84,53,4,1.54,1.16
1017,7/1/2025,1.73,58,4,1.4,1.48
1018,7/1/2025,2.44,39,6,3.62,0.25
1019,7/1/2025,0.69,49,5,3.61,0.17
1020,7/1/2025,6.95,93,3,17.8,0.99
1021,7/1/2025,5.75,70,7,5.4,2.1
1022,7/1/2025,1.8,45,5,1.7,0.44
1023,7/1/2025,4.52,48,10,2.36,0.15
1024,7/1/2025,18.83,87,8,4.08,0.37
1025,7/1/2025,3.58,56,4,5.46,0.29
1026,7/1/2025,3.75,76,8,0.53,0.63
1027,7/1/2025,2.69,82,6,3.68,0.04
1028,7/1/2025,0.22,58,2,0.23,3.31
1029,7/1/2025,2.96,45,7,4.46,0.64
1030,7/1/2025,2.27,47,7,2.42,0.38
1031,7/1/2025,1.46,50,5,1.7,0.52
1032,7/1/2025,11.76,69,8,16.07,1.07
1033,7/1/2025,0.7,58,1,2.75,1.46
1034,7/1/2025,4.1,56,2,4.93,0.16
1035,7/1/2025,3.28,38,11,1.57,2.95
1036,7/1/2025,2.84,57,9,5.15,0.17
1037,7/1/2025,5.43,74,13,2.71,0.62
1038,7/1/2025,12.04,75,4,6.23,1.09
1039,7/1/2025,2.28,45,5,0.03,0.49
1040,7/1/2025,2.3,54,3,1.07,0.86
1041,7/1/2025,10.05,84,1,2.54,0.13
1042,7/1/2025,5.56,48,3,0.3,0.81
1043,7/1/2025,1.43,34,7,5.04,0.34
1044,7/1/2025,3.86,78,5,2.59,0.82
1045,7/1/2025,1.01,56,3,0.42,2.58
1046,7/1/2025,1.77,48,2,2.15,0.2
1047,7/1/2025,28.58,68,3,4.45,0.37
1048,7/1/2025,2.18,73,7,1.05,2.7
1049,7/1/2025,5.02,78,5,0.69,0.49
1050,7/1/2025,2.74,47,3,0.33,2.06
1051,7/1/2025,2.22,49,7,0.32,0.14
1052,7/1/2025,1.17,64,9,0.44,1.68
1053,7/1/2025,3.46,40,3,0.11,2.99
1054,7/1/2025,2.66,74,5,7.49,0.27
1055,7/1/2025,3.19,44,6,0.81,0.7
1056,7/1/2025,2.5,39,6,2.87,0.58
1057,7/1/2025,4.95,57,5,1.63,0.19
1058,7/1/2025,0.85,60,7,0.95,1.18
1059,7/1/2025,6.03,83,8,1.8,0.94
1060,7/1/2025,0.68,63,6,0.21,1.1
1061,7/1/2025,5.49,67,5,5.92,0.28
1062,7/1/2025,4,59,8,2.94,0.38
1063,7/1/2025,1.57,48,2,2.74,1.09
1064,7/1/2025,2.32,52,2,6.46,0.11
1065,7/1/2025,1,42,7,3.24,0.35
1066,7/1/2025,11.02,82,6,17.17,2.15
1067,7/1/2025,12.99,67,3,22.44,0.03
1068,7/1/2025,1.31,53,5,0.81,1.34
1069,7/1/2025,3.8,57,1,9.91,0.15
1070,7/1/2025,1.14,85,4,21.76,0.4
1071,7/1/2025,3.98,62,2,3.13,0.27
1072,7/1/2025,2.05,48,2,0.32,0.25
1073,7/1/2025,9.53,60,7,4.34,0.12
1074,7/1/2025,1.15,40,5,3.27,0.83
1075,7/1/2025,4.87,70,3,6.62,1.32
1076,7/1/2025,1.15,70,4,0.99,0.8
1077,7/1/2025,6.7,54,6,0.66,0.87
1078,7/1/2025,7.86,65,3,2.27,0.65
1079,7/1/2025,8.24,64,7,0.2,1.34
1080,7/1/2025,5.05,47,9,1.49,0.38
1081,7/1/2025,4.64,80,10,5.58,0.23
1082,7/1/2025,5.13,71,5,4.07,0.23
1083,7/1/2025,11.85,61,7,0.5,0.76
1084,7/1/2025,2.26,70,6,3.07,1.17
1085,7/1/2025,5.87,62,2,0.11,1.67
1086,7/1/2025,3.88,54,4,14.58,0.41
1087,7/1/2025,1.83,52,5,0.05,3.01
1088,7/1/2025,0.83,51,1,18.02,0.43
1089,7/1/2025,4.37,46,6,4.39,0
1090,7/1/2025,3.67,55,5,0.33,0.43
1091,7/1/2025,9.94,55,8,0.25,0.47
1092,7/1/2025,7.66,69,7,0.91,0.8
1093,7/1/2025,1.52,67,3,0.7,0.2
1094,7/1/2025,14.02,60,4,0.45,0.38
1095,7/1/2025,2.72,58,5,9.79,2.37
1096,7/1/2025,3.58,44,7,0.13,1.18
1097,7/1/2025,1.07,55,3,4.6,0.75
1098,7/1/2025,5.79,73,4,1.48,0.98
1099,7/1/2025,8.13,62,4,1.2,0.3
1100,7/1/2025,5.62,66,4,3.78,0.63
1101,7/1/2025,21.42,81,4,3.46,0.2
1102,7/1/2025,1.5,54,4,1.89,1.48
1103,7/1/2025,7.85,62,7,5.73,0.2
1104,7/1/2025,0.99,48,3,9.16,1.77
1105,7/1/2025,9.3,62,6,1.09,0.2
1106,7/1/2025,4.7,60,7,15.18,0.39
1107,7/1/2025,3.01,89,3,0.53,0.15
1108,7/1/2025,3.08,48,6,0.4,1.8
1109,7/1/2025,6.67,78,8,0.99,0.39
1110,7/1/2025,1.33,42,3,3.35,0.17
1111,7/1/2025,4.22,58,6,1.16,0.01
1112,7/1/2025,1.55,41,6,2.62,0.29
1113,7/1/2025,4.25,53,5,1.46,2.5
