customer_id,complaint_date,complaint_type,resolution_time_hours,resolved
28773,2025-08-28,coverage,36,1
21310,2025-07-18,internet_speed,2,1
29467,2025-09-07,app_issue,16,0
15892,2025-09-23,billing,54,1
17239,2025-07-21,internet_speed,14,1
3244,2025-07-12,billing,51,1
194,2025-08-04,wa_call_issue,28,1
23696,2025-09-07,internet_speed,2,1
14101,2025-08-09,app_issue,25,1
25039,2025-07-27,billing,34,1
6264,2025-07-02,internet_speed,18,1
24296,2025-08-26,coverage,32,1
7891,2025-09-17,handover,15,1
2790,2025-07-08,voice_call,22,0
28843,2025-09-08,internet_speed,37,1
28655,2025-07-13,voice_call,18,1
15272,2025-08-08,wa_call_issue,38,1
8767,2025-09-09,internet_speed,5,0
8984,2025-08-16,app_issue,32,1
12781,2025-07-26,coverage,24,1
26188,2025-07-26,app_issue,30,1
11251,2025-08-05,coverage,15,0
1657,2025-07-08,coverage,6,1
21215,2025-08-19,sms_issue,5,1
10319,2025-09-22,app_issue,14,0
4140,2025-08-23,voice_call,32,0
10314,2025-07-21,voice_call,38,1
10856,2025-08-27,coverage,10,1
25395,2025-09-06,voice_call,35,1
23215,2025-07-21,billing,52,0
9633,2025-07-05,internet_speed,22,1
10100,2025-08-16,coverage,39,1
16605,2025-08-10,internet_speed,21,1
12671,2025-08-27,coverage,21,1
25983,2025-09-02,voice_call,10,1
29838,2025-08-02,voice_call,12,0
22291,2025-08-07,coverage,32,1
7889,2025-08-07,internet_speed,42,1
16358,2025-07-10,internet_speed,4,1
27896,2025-09-06,billing,59,0
18914,2025-09-20,wa_call_issue,15,1
96,2025-09-12,coverage,26,0
4659,2025-08-22,wa_call_issue,28,1
18763,2025-08-12,coverage,22,1
9888,2025-07-13,coverage,18,1
14920,2025-08-26,internet_speed,30,1
5742,2025-08-19,coverage,18,1
17131,2025-08-01,app_issue,11,1
16718,2025-09-18,coverage,18,1
236,2025-08-16,voice_call,42,1
18337,2025-09-29,billing,53,1
24267,2025-07-22,app_issue,20,1
14267,2025-09-16,coverage,22,1
9448,2025-09-06,internet_speed,22,0
22387,2025-08-24,coverage,11,1
9547,2025-07-16,voice_call,35,1
2795,2025-08-10,internet_speed,35,0
14677,2025-09-30,billing,40,1
19851,2025-09-19,app_issue,32,1
7253,2025-07-04,internet_speed,21,1
5338,2025-07-05,voice_call,28,1
9301,2025-09-19,voice_call,28,0
10851,2025-08-22,coverage,30,1
26118,2025-09-19,internet_speed,34,1
38,2025-09-24,coverage,36,0
11058,2025-09-10,coverage,40,1
24585,2025-07-28,wa_call_issue,36,1
27101,2025-08-19,billing,37,1
4878,2025-09-02,internet_speed,36,1
8967,2025-08-05,voice_call,27,1
19137,2025-08-25,sms_issue,33,1
12312,2025-09-01,coverage,29,1
10598,2025-08-13,wa_call_issue,2,1
6748,2025-08-23,app_issue,28,1
18211,2025-09-30,sms_issue,23,1
10648,2025-09-30,coverage,41,0
1080,2025-09-25,app_issue,18,1
10952,2025-09-30,voice_call,10,1
9744,2025-08-12,internet_speed,33,1
26314,2025-07-15,internet_speed,29,1
13380,2025-07-25,voice_call,25,1
8640,2025-09-18,handover,14,0
25038,2025-08-14,sms_issue,10,1
23436,2025-08-14,app_issue,23,0
14411,2025-07-07,internet_speed,33,1
9145,2025-07-21,coverage,16,0
28975,2025-07-08,wa_call_issue,41,1
15603,2025-07-28,coverage,20,0
18135,2025-07-23,internet_speed,25,1
4508,2025-08-26,voice_call,17,1
27013,2025-07-18,internet_speed,31,1
1026,2025-07-28,wa_call_issue,5,1
18530,2025-08-07,coverage,40,1
6141,2025-08-18,voice_call,15,1
8562,2025-08-13,app_issue,21,1
18938,2025-08-11,app_issue,18,0
13887,2025-07-28,handover,38,0
13702,2025-09-23,voice_call,48,1
17041,2025-08-18,internet_speed,22,1
21321,2025-07-17,wa_call_issue,10,0
29568,2025-08-21,coverage,10,1
15380,2025-07-19,voice_call,21,1
4229,2025-09-26,coverage,29,1
19560,2025-08-26,coverage,8,0
8540,2025-08-09,app_issue,28,0
15256,2025-09-11,coverage,39,0
28496,2025-07-22,internet_speed,34,1
2216,2025-09-30,internet_speed,24,1
8140,2025-07-20,sms_issue,29,1
2272,2025-07-31,internet_speed,32,1
4360,2025-08-30,app_issue,37,1
2044,2025-07-26,coverage,26,1
5763,2025-09-19,coverage,17,1
10945,2025-08-09,voice_call,14,1
18864,2025-09-27,coverage,34,0
9639,2025-08-25,internet_speed,37,1
18901,2025-08-15,voice_call,37,1
12349,2025-07-20,coverage,8,1
25724,2025-07-09,coverage,10,1
19867,2025-09-27,handover,13,1
22372,2025-07-19,coverage,48,1
11475,2025-08-26,internet_speed,18,1
20689,2025-08-07,internet_speed,19,1
6153,2025-08-04,internet_speed,51,1
1877,2025-07-11,sms_issue,33,1
22176,2025-08-20,billing,42,0
28750,2025-09-29,app_issue,18,1
25441,2025-08-09,internet_speed,30,1
7853,2025-08-07,wa_call_issue,17,1
16747,2025-08-18,handover,26,0
12326,2025-08-16,billing,44,0
15140,2025-07-05,coverage,25,1
7564,2025-07-27,voice_call,0,1
24216,2025-07-15,voice_call,15,1
16440,2025-07-31,app_issue,0,1
20051,2025-09-27,sms_issue,30,1
6982,2025-08-22,coverage,27,1
1435,2025-08-21,wa_call_issue,34,1
226,2025-09-19,voice_call,18,1
3896,2025-08-23,internet_speed,14,1
20389,2025-09-12,internet_speed,10,1
26576,2025-07-11,sms_issue,16,0
9000,2025-07-22,handover,4,1
21078,2025-08-01,voice_call,33,1
23055,2025-07-15,wa_call_issue,33,1
26611,2025-09-16,internet_speed,21,1
26440,2025-09-22,internet_speed,37,1
4229,2025-08-08,internet_speed,41,1
771,2025-09-07,voice_call,25,0
24999,2025-07-30,coverage,31,1
24542,2025-07-27,internet_speed,25,1
9996,2025-07-22,internet_speed,31,1
4533,2025-07-04,app_issue,23,1
1808,2025-08-07,internet_speed,21,1
5468,2025-09-28,coverage,37,1
3831,2025-09-26,internet_speed,8,1
26895,2025-08-27,coverage,28,0
21432,2025-09-10,coverage,19,1
14470,2025-09-08,billing,40,1
20382,2025-07-12,billing,52,1
4249,2025-07-14,voice_call,32,1
17183,2025-08-08,internet_speed,34,0
785,2025-08-12,wa_call_issue,12,1
17277,2025-07-25,voice_call,21,1
25210,2025-09-14,wa_call_issue,19,1
12199,2025-09-16,internet_speed,5,1
19795,2025-08-28,voice_call,24,1
14786,2025-08-03,app_issue,50,1
15687,2025-07-23,internet_speed,14,1
6126,2025-09-14,internet_speed,12,1
22657,2025-09-22,app_issue,32,1
1196,2025-09-12,billing,46,1
12971,2025-09-23,voice_call,43,1
6872,2025-08-26,wa_call_issue,3,1
10205,2025-09-10,voice_call,36,0
11320,2025-08-28,voice_call,17,1
29677,2025-07-17,coverage,26,0
2361,2025-08-30,coverage,39,1
12083,2025-09-07,app_issue,15,1
25948,2025-08-28,voice_call,46,1
8877,2025-08-17,internet_speed,25,0
5234,2025-07-29,internet_speed,24,1
8053,2025-08-06,handover,52,1
27997,2025-09-20,coverage,39,1
26282,2025-07-19,billing,67,1
854,2025-07-14,coverage,20,1
3331,2025-09-03,internet_speed,43,1
21098,2025-09-06,internet_speed,30,1
20971,2025-07-24,coverage,33,1
27618,2025-09-15,wa_call_issue,15,0
16353,2025-07-17,sms_issue,25,1
6161,2025-08-19,billing,34,1
19434,2025-09-16,billing,46,1
6960,2025-07-10,voice_call,21,1
24964,2025-09-10,coverage,32,1
27477,2025-08-11,sms_issue,39,1
23739,2025-08-31,wa_call_issue,39,1
15562,2025-07-28,handover,9,1
21525,2025-08-07,voice_call,21,1
29195,2025-07-09,coverage,39,1
28765,2025-08-19,billing,61,0
17515,2025-07-23,app_issue,40,1
7438,2025-07-05,billing,48,1
25718,2025-07-05,coverage,13,1
26545,2025-09-16,app_issue,20,1
16268,2025-07-09,sms_issue,26,1
24034,2025-07-28,voice_call,7,1
24522,2025-07-02,wa_call_issue,28,1
19634,2025-09-19,wa_call_issue,33,1
17425,2025-07-12,internet_speed,17,1
26529,2025-08-07,internet_speed,10,0
28360,2025-08-02,coverage,5,0
25022,2025-08-23,internet_speed,14,1
25049,2025-09-27,app_issue,5,1
19452,2025-09-12,voice_call,9,0
1487,2025-07-08,handover,19,1
17838,2025-08-25,coverage,33,1
18114,2025-07-12,voice_call,36,0
27190,2025-09-06,internet_speed,32,1
29387,2025-09-16,internet_speed,33,1
12157,2025-07-08,internet_speed,8,1
16711,2025-07-03,app_issue,27,1
4219,2025-07-19,coverage,35,1
4151,2025-09-02,internet_speed,20,1
2311,2025-07-22,wa_call_issue,6,0
24537,2025-07-21,coverage,48,1
22453,2025-08-13,internet_speed,36,1
15373,2025-09-10,billing,47,1
8729,2025-07-11,coverage,25,1
25670,2025-07-22,voice_call,19,1
25436,2025-07-10,app_issue,20,1
5239,2025-08-10,internet_speed,24,0
29897,2025-09-28,coverage,31,1
26175,2025-07-14,wa_call_issue,43,0
28300,2025-09-15,internet_speed,9,0
1772,2025-07-17,voice_call,16,1
1179,2025-07-11,internet_speed,30,1
29953,2025-08-31,wa_call_issue,45,1
2080,2025-08-01,voice_call,33,1
10313,2025-09-01,coverage,7,1
284,2025-07-04,coverage,33,1
3093,2025-07-31,internet_speed,37,1
26839,2025-07-04,wa_call_issue,50,1
12970,2025-08-29,internet_speed,27,0
8595,2025-09-15,coverage,47,1
23516,2025-07-21,internet_speed,38,1
15628,2025-09-21,app_issue,6,1
6091,2025-08-31,internet_speed,36,0
11542,2025-09-17,coverage,20,1
11776,2025-08-23,wa_call_issue,32,0
13113,2025-08-26,app_issue,37,1
27438,2025-07-05,internet_speed,34,1
19681,2025-07-21,wa_call_issue,27,1
8007,2025-08-14,billing,63,1
8514,2025-08-20,voice_call,30,1
27354,2025-07-25,internet_speed,17,0
